userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A2BABL5AHUOYC7,0,3,2,pos,8,12.174
A2BABL5AHUOYC7,27,0,1,num,6,25.945
A2BABL5AHUOYC7,12,3,0,pos,7,28.633
A2BABL5AHUOYC7,21,0,2,num,6,18.358
A2BABL5AHUOYC7,29,2,1,num,6,16.147
A2BABL5AHUOYC7,15,0,0,pos,5,11.501
A2BABL5AHUOYC7,60,-1,2,center position,6,18.023
A2BABL5AHUOYC7,34,1,0,num,8,13.67
A2BABL5AHUOYC7,1,4,2,pos,8,13.23
A2BABL5AHUOYC7,20,5,2,num,7,11.621
A2BABL5AHUOYC7,7,4,1,pos,8,10.566
A2BABL5AHUOYC7,5,2,2,pos,9,21.304
A2BABL5AHUOYC7,10,1,1,pos,8,10.22
A2BABL5AHUOYC7,13,4,0,pos,7,14.961
A2BABL5AHUOYC7,14,5,0,pos,7,25.728
A2BABL5AHUOYC7,32,-1,2,shape,5,14.859
A2BABL5AHUOYC7,22,1,2,num,8,20.273
A2BABL5AHUOYC7,62,-1,2,center position,5,16.599
A2BABL5AHUOYC7,23,2,2,num,6,15.503
A2BABL5AHUOYC7,17,2,0,pos,7,26.988
A2BABL5AHUOYC7,8,5,1,pos,7,12.865
A2BABL5AHUOYC7,35,2,0,num,7,6.375
A2BABL5AHUOYC7,3,0,2,pos,7,36.326
A2BABL5AHUOYC7,33,0,0,num,7,7.923
A2BABL5AHUOYC7,9,0,1,pos,8,56.572
A2BABL5AHUOYC7,4,1,2,pos,8,14.353
A2BABL5AHUOYC7,3,-1,2,point number,6,10.449
A2BABL5AHUOYC7,6,3,1,pos,8,10.153
A2BABL5AHUOYC7,28,1,1,num,6,20.298
A2BABL5AHUOYC7,18,3,2,num,8,9.482
A2BABL5AHUOYC7,11,2,1,pos,7,11.677
A2BABL5AHUOYC7,30,3,0,num,6,10.932
A2BABL5AHUOYC7,19,4,2,num,8,8.745
A2BABL5AHUOYC7,25,4,1,num,8,15.572
A2BABL5AHUOYC7,31,4,0,num,7,11.724
A2BABL5AHUOYC7,32,5,0,num,7,26.073
A2BABL5AHUOYC7,16,1,0,pos,7,20.108
A2BABL5AHUOYC7,2,5,2,pos,8,14.295
A2BABL5AHUOYC7,26,5,1,num,8,37.996
A2BABL5AHUOYC7,24,3,1,num,8,5.367
