292,0.443929564,NJ
214,0.014828545,NJ
187,1.027803522,NJ
182,0.40407785,NJ
179,1.099165894,NJ
175,5.1278962,NJ
173.5,3.388322521,NJ
173,0.494902688,NJ
169,1.913809082,NJ
169,0.257645968,NJ
168.5,1.106580167,NJ
167.5,0.006487488,NJ
167,0.481000927,NJ
167,0.017608897,NJ
164,7.109360519,NJ
163,6.508804449,NJ
163,6.431881372,NJ
163,1.131603336,NJ
163,0.666357739,NJ
161,0.317886932,NJ
160,2.195551437,NJ
158,5.067655236,NJ
156.5,1.287303058,NJ
156,3.72381835,NJ
156,3.036144578,NJ
156,3.035217794,NJ
156,2.950880445,NJ
156,2.02502317,NJ
156,1.398517146,NJ
156,0.913809082,NJ
154.5,5.772937905,NJ
154.5,1.139017609,NJ
154,3.925857275,NJ
153.5,6.141797961,NJ
153,0.544022243,NJ
152.5,4.868396664,NJ
152.5,0.455050973,NJ
151,5.996292864,NJ
150.5,5.100092678,NJ
150.5,1.468952734,NJ
149,5.551436515,NJ
149,5.253938832,NJ
149,4.535681186,NJ
149,4.528266914,NJ
149,3.934198332,NJ
149,3.93141798,NJ
149,3.795180723,NJ
149,3.718257646,NJ
149,3.427247451,NJ
149,2.372567192,NJ
149,2.211306766,NJ
149,1.928637627,NJ
149,1.772011121,NJ
149,0.850787766,NJ
148,4.227988879,NJ
148,0.422613531,NJ
147,0.185356812,NJ
146.5,0.063021316,NJ
145.5,6.473586654,NJ
145,5.185356812,NJ
145,0.015755329,NJ
144,5.225208526,NJ
144,0.085264133,NJ
143,5.271547729,NJ
142.5,3.990732159,NJ
142,2.083410565,NJ
141,4.797034291,NJ
141,0.84708063,NJ
141,0.821130677,NJ
141,0.584800741,NJ
141,0.304911956,NJ
139,8.585727525,NJ
139,6.567191844,NJ
139,0.550509731,NJ
139,0.448563485,NJ
138.5,6.575532901,NJ
138,1.58665431,NJ
137,1.523632994,NJ
134,7.051899907,NJ
134,1.68952734,NJ
133,3.491195551,NJ
133,2.050973123,NJ
132.5,7.711770158,NJ
132,6.135310473,NJ
131,3.736793327,NJ
129,0.936978684,NJ
128,3.907321594,NJ
127,1.65060241,NJ
125,3.608897127,NJ
125,1.836886006,NJ
123,0.690454124,NJ
121,9.607043559,NJ
103,0.53197405,NJ
221,1.017608897,NY
200.5,1.649675626,NY
190.5,0.637627433,NY
188,1.916589435,NY
187,7.437442076,NY
176,0.376274328,NY
174.5,9.516218721,NY
173.5,5.803521779,NY
172,7.278035218,NY
171,4.2557924,NY
169,0.02502317,NY
166,9.526413346,NY
157,8.469879518,NY
157,6.055607044,NY
154,5.874884152,NY
148,2.84244671,NY
146,0.336422614,NY
145,0.41334569,NY
136,0.481927711,NY
125,4.224281742,NY
125,0.516218721,NY
111.5,3.955514365,NY
111,4.065801668,NY
109,7.37905468,NY
107,1.462465246,NY
106,3.519925857,NY
105,2.436515292,NY
102,6.742354032,NY
102,4.220574606,NY
96,8.341983318,NY
93.5,6.22613531,NY
93,8.023169601,NY
93,5.78313253,NY
85,7.39944393,NY
204,2.760889713,MD
181,0.554216867,MD
178,2.198331789,MD
178,1.156626506,MD
178,0.83781279,MD
170.5,0.028730306,MD
168.5,0.094531974,MD
167,0.56163114,MD
164.5,0.218721038,MD
164,2.045412419,MD
164,1.798887859,MD
164,1.341983318,MD
158,0.500463392,MD
156,0.709916589,MD
155,1,MD
153,1.415199259,MD
147,0.089898054,MD
145.5,0.662650602,MD
145.5,0.414272475,MD
145.5,0.170528267,MD
145,0.244670992,MD
144.5,4.3197405,MD
141,0.379981464,MD
137,0.3197405,MD
136,1.046339203,MD
136,0.512511585,MD
135,1.3197405,MD
134,0.445783133,MD
133,0.381835032,MD
133,0.31047266,MD
132,2.027803522,MD
132,0.299351251,MD
131,3.475440222,MD
129,0.9360519,MD
128,0.796107507,MD
128,0.372567192,MD
128,0.263206673,MD
124,0.902687674,MD
123,2.058387396,MD
122,0.046339203,MD
121,0.657089898,MD
119,3.597775718,MD
118,0.624652456,MD
118,0.138090825,MD
117.5,2.839666358,MD
117,0.160333642,MD
116.5,4.066728452,MD
116.5,1.037998146,MD
116.5,1.026876738,MD
116.5,0.28544949,MD
116,1.308619092,MD
115,0.887859129,MD
113,7.407784986,MD
112,0.405931418,MD
111.5,0.16218721,MD
111,4.468952734,MD
111,2,MD
110,3.328081557,MD
108.5,1.907321594,MD
108,5.691380908,MD
108,0.49768304,MD
107.5,3.741427247,MD
106,2.088044486,MD
104.5,1.873030584,MD
104,0.198331789,MD
103.5,1.101946247,MD
100.5,1.864689527,MD
100,0.468952734,MD
99,4.270620945,MD
99,0.668211307,MD
92,0.183503244,MD
89,0.816496756,MD
86,5.220574606,MD
80,7.103799815,MD
136.5,1.389249305,DE
123,0.884151993,DE
177,2.770157553,CT
157,1.420759963,CT
143,3.647822057,CT
140,0.832252085,CT
137,0.406858202,CT
132,0.503243744,CT
129,5.104726599,CT
124,7.208526413,CT
123,1.922150139,CT
122.5,2.017608897,CT
119.5,4.232622799,CT
117.5,0.353104727,CT
115,0.725671918,CT
111,0.729379055,CT
110,1.275254866,CT
109,2.324374421,CT
103,3.831325301,CT
103,3.610750695,CT
97,1.272474513,CT
144,6.439295644,AL
144,1.018535681,AL
136,9.415199259,AL
133,3.273401297,AL
132,2.77386469,AL
132,2.577386469,AL
127.5,2.81742354,AL
123.5,3.661723818,AL
121,6.947173309,AL
121,4.470806302,AL
121,3.189990732,AL
121,2.584800741,AL
121,1.559777572,AL
120,8.953660797,AL
120,8.596848934,AL
120,2.955514365,AL
120,2.885078777,AL
120,2.823911029,AL
120,1.884151993,AL
120,1.500463392,AL
120,1.34939759,AL
120,1.021316033,AL
120,0.518999073,AL
120,0.180722892,AL
118.5,6.578313253,AL
111,0.638554217,AL
110,0.6802595,AL
109,1.658016682,AL
107.5,5.792400371,AL
107,1.818350324,AL
105.5,3.405931418,AL
105,3.716404078,AL
101,3.944392956,AL
90,3.397590361,AL
176,2.443929564,SC
167,3.43373494,SC
159.5,3.010194625,SC
154,6.27618165,SC
150.5,1.11862836,SC
138,3.870250232,SC
131.5,2.40407785,SC
124.5,7.911955514,SC
124.5,0.578313253,SC
124,0.367006487,SC
122.5,5.230769231,SC
121,2.430954588,SC
119,6.767377201,SC
119,4.570898981,SC
119,4.268767377,SC
115.5,9.186283596,SC
115.5,6.031510658,SC
115.5,5.819277108,SC
115,5.080630213,SC
114,5.948100093,SC
114,4.383688601,SC
114,4.183503244,SC
114,3.705282669,SC
109,3.293790547,SC
109,2.076923077,SC
105.5,4.908248378,SC
102,6.541241891,SC
101,7.353104727,SC
100,4.34939759,SC
99.5,5.054680259,SC
96,8.786839666,SC
96,2.795180723,SC
95,2.094531974,SC
92.5,2.860982391,SC
89,8.03892493,SC
84,2.889712697,SC
163,0.521779425,PA
153,1.520852641,PA
153,0.126042632,PA
150,1.227062095,PA
148,4.544022243,PA
148,0.979610751,PA
148,0.208526413,PA
144.5,5.256719184,PA
144,0.232622799,PA
142,1.177015755,PA
131,0.168674699,PA
129.5,2.113994439,PA
129,5.568118628,PA
127,3.378127896,PA
125,6.258572753,PA
125,2.465245598,PA
124.5,6.980537535,PA
123,2.590361446,PA
122.5,8.166821131,PA
122.5,3.101019462,PA
122.5,2.106580167,PA
122.5,1.550509731,PA
122,0.122335496,PA
120,1.142724745,PA
120,0.440222428,PA
119.5,2.272474513,PA
118.5,2.112140871,PA
118,0.997219648,PA
117,3.493975904,PA
117,1.514365153,PA
117,1.050973123,PA
115.5,5.431881372,PA
115.5,5.379981464,PA
115,8.967562558,PA
112.5,6.720111214,PA
112,5.59592215,PA
112,4.549582947,PA
112,3.788693234,PA
111.5,5.143651529,PA
111,7.899907322,PA
111,2.234476367,PA
111,1.997219648,PA
111,1.494902688,PA
111,0.898980538,PA
110,3.228915663,PA
110,2.922150139,PA
110,2.762743281,PA
110,1.820203892,PA
110,1.619091752,PA
110,1.467099166,PA
110,0.397590361,PA
109,5.22613531,PA
109,0.044485635,PA
106.5,7.957367933,PA
105,5.548656163,PA
104.5,1.469879518,PA
102,0.963855422,PA
99.5,5.512511585,PA
98,7.612604263,PA
98,4.406858202,PA
98,1.254865616,PA
97,4.113994439,PA
97,3.511584801,PA
96.5,7.531047266,PA
93,6.573679333,PA
92.5,6.165894347,PA
92.5,5.179796108,PA
91,6.883225209,PA
91,4.516218721,PA
90,5.81278962,PA
86,2.551436515,PA
85,3.39944393,PA
176,4.486561631,RI
171,4.292863763,RI
140,0.784986098,RI
115,4.78313253,RI
112.5,2.482854495,RI
112,0.593141798,RI
111,2.002780352,RI
104,6.181649676,RI
104,5.114921223,RI
104,4.237256719,RI
99.5,2.949026877,RI
98,4.465245598,RI
96,5.541241891,RI
94,2.581093605,RI
93,5.089898054,RI
87,2.46339203,RI
137,7.444856348,WV
84.5,0.779425394,WV
