3074.75,40.55,Sub-Saharan Africa
1154.23,50.54,Sub-Saharan Africa
4178.48,60.46,Sub-Saharan Africa
794.76,44.95,Sub-Saharan Africa
539.85,46.76,Sub-Saharan Africa
1989.19,51.08,Sub-Saharan Africa
1084.09,61.47,Sub-Saharan Africa
804.73,48.26,Sub-Saharan Africa
1208.28,51.96,Sub-Saharan Africa
698.67,46.49,Sub-Saharan Africa
3968.45,59.6,Sub-Saharan Africa
2704.73,55.66,Sub-Saharan Africa
970.46,42.81,Sub-Saharan Africa
534.43,44.05,Sub-Saharan Africa
588.38,43.9,Sub-Saharan Africa
15696.83,54.43,Sub-Saharan Africa
972.84,53.03,Sub-Saharan Africa
873.69,43.54,Sub-Saharan Africa
700.4,40.17,Sub-Saharan Africa
1344.17,57.69,Sub-Saharan Africa
800.51,53.79,Sub-Saharan Africa
609.85,47.59,Sub-Saharan Africa
1535.57,48.13,Sub-Saharan Africa
700.07,44.81,Sub-Saharan Africa
700.86,40.03,Sub-Saharan Africa
1524.95,52.68,Sub-Saharan Africa
3398.74,65.82,Sub-Saharan Africa
485.37,42.8,Sub-Saharan Africa
4167.1,57.88,Sub-Saharan Africa
957.49,39.42,Sub-Saharan Africa
1843.34,44.76,Sub-Saharan Africa
4887.45,68.51,Sub-Saharan Africa
818.71,45.88,Sub-Saharan Africa
2164.3,59.51,Sub-Saharan Africa
1414.11,47.39,Sub-Saharan Africa
1412.69,41.76,Sub-Saharan Africa
1059.16,42.9,Sub-Saharan Africa
8577.42,56.79,Sub-Saharan Africa
1760.99,49.49,Sub-Saharan Africa
3664.77,54.33,Sub-Saharan Africa
925.32,50.21,Sub-Saharan Africa
1589.51,54.82,Sub-Saharan Africa
638.77,50.04,Sub-Saharan Africa
1461.6,51.93,Sub-Saharan Africa
727.55,58.96,Sub-Saharan Africa
810.43,39.25,South Asia
684,47.67,South Asia
874.57,46.29,South Asia
844,55.11,South Asia
963.7,55.91,South Asia
672.3,48.11,South Asia
1334,57.71,South Asia
1525.22,67.8,South Asia
5610.2,59.63,Middle East & North Africa
19096.98,67.35,Middle East & North Africa
2853.84,47.58,Middle East & North Africa
18465.74,61,Middle East & North Africa
