4006.21,33,Sub-Saharan Africa
996.93,40.72,Sub-Saharan Africa
953.26,50.61,Sub-Saharan Africa
661.86,37.25,Sub-Saharan Africa
396.94,41.29,Sub-Saharan Africa
1386.31,41.53,Sub-Saharan Africa
654.58,51.98,Sub-Saharan Africa
1348.77,40.79,Sub-Saharan Africa
1337.13,43.45,Sub-Saharan Africa
873.47,41.28,Sub-Saharan Africa
2416.97,48.24,Sub-Saharan Africa
1622.67,40.71,Sub-Saharan Africa
490.52,36.73,Sub-Saharan Africa
362.82,39.11,Sub-Saharan Africa
399.45,38.41,Sub-Saharan Africa
5440.07,39.58,Sub-Saharan Africa
1158.85,45.83,Sub-Saharan Africa
621.38,36.42,Sub-Saharan Africa
550.27,34.51,Sub-Saharan Africa
928.11,46.32,Sub-Saharan Africa
364.73,46.58,Sub-Saharan Africa
645.17,40.22,Sub-Saharan Africa
1637.51,39.85,Sub-Saharan Africa
428.7,37.8,Sub-Saharan Africa
510.59,36.21,Sub-Saharan Africa
946.38,44.48,Sub-Saharan Africa
2161.31,59.63,Sub-Saharan Africa
527.87,35.02,Sub-Saharan Africa
2893.49,46.89,Sub-Saharan Africa
902.91,37.54,Sub-Saharan Africa
1104.93,37.89,Sub-Saharan Africa
2969.28,56.33,Sub-Saharan Africa
564.22,42.28,Sub-Saharan Africa
934.47,50.42,Sub-Saharan Africa
1607.71,40.3,Sub-Saharan Africa
1080.7,33.34,Sub-Saharan Africa
1304.43,35.98,Sub-Saharan Africa
5545.68,49.05,Sub-Saharan Africa
1935.05,43,Sub-Saharan Africa
1428.81,44.26,Sub-Saharan Africa
708.87,43.66,Sub-Saharan Africa
1011.31,44.76,Sub-Saharan Africa
788.69,43.97,Sub-Saharan Africa
1540.6,45.1,Sub-Saharan Africa
526.78,51.5,Sub-Saharan Africa
868.5,31.13,South Asia
679,40.21,South Asia
696,42.44,South Asia
640.8,38.47,South Asia
744,49.38,South Asia
1072.21,57.51,South Asia
3716.79,46.96,Middle East & North Africa
12373.91,55.36,Middle East & North Africa
3043.2,38.52,Middle East & North Africa
7086.01,50.13,Middle East & North Africa
6291.25,68.7,Middle East & North Africa
2088.37,46.82,Middle East & North Africa
104014.69,59.14,Middle East & North Africa
5416.84,60.93,Middle East & North Africa
4902.71,46.56,Middle East & North Africa
1536.62,46.68,Middle East & North Africa
2522.63,41.52,Middle East & North Africa
9726.96,44.31,Middle East & North Africa
1616.32,48.34,Middle East & North Africa
2039.72,46.82,Middle East & North Africa
815.92,34.54,Middle East & North Africa
6984.76,65.23,America
5319.74,64.5,America
1868.46,61.43,America
2117.78,42.67,America
3044.13,54.51,America
12701.48,71.04,America
4321.77,57.03,America
2399.03,56.72,America
3374.88,61.61,America
5194.75,63.89,America
4012.4,53.12,America
3468.95,51.3,America
2696.63,45.53,America
2197.3,56.12,America
1780.91,42.18,America
2262.22,46.3,America
5113.57,64.28,America
4433.09,57.07,America
3248.3,47,America
3119.95,60.81,America
2016.41,63.79,America
4486.39,47.7,America
4502.88,69.3,America
4795.86,63.52,America
18175.43,69.91,America
5720.89,67.89,America
2220.34,62.25,Europe & Central Asia
10083.83,68.78,Europe & Central Asia
10076.6,69.65,Europe & Central Asia
1638.06,60.33,Europe & Central Asia
3759.17,69.18,Europe & Central Asia
5248.4,66.12,Europe & Central Asia
11569.48,72.21,Europe & Central Asia
8562.87,69.01,Europe & Central Asia
10244.42,70.4,Europe & Central Asia
12091.34,69.79,Europe & Central Asia
5067.26,68.73,Europe & Central Asia
6954.29,68.09,Europe & Central Asia
9890.07,74.09,Europe & Central Asia
6125.35,70.23,Europe & Central Asia
7314.83,69.21,Europe & Central Asia
17086.72,69.07,Europe & Central Asia
3206.91,60.72,Europe & Central Asia
2300.59,68.64,Europe & Central Asia
4454.8,62.51,Europe & Central Asia
10620.98,73.37,Europe & Central Asia
11481,73.58,Europe & Central Asia
5137.59,67.86,Europe & Central Asia
4196.15,64.25,Europe & Central Asia
4349.19,65.68,Europe & Central Asia
6026.13,63.21,Europe & Central Asia
7205.56,70.35,Europe & Central Asia
7092.19,68.68,Europe & Central Asia
4603.07,69.27,Europe & Central Asia
11952,73.04,Europe & Central Asia
19059.01,71.44,Europe & Central Asia
2666.17,50.26,Europe & Central Asia
12167.33,71.1,Europe & Central Asia
11897.96,70.89,East Asia & Pacific
489.73,42.4,East Asia & Pacific
583.02,31.63,East Asia & Pacific
2036.45,55.52,East Asia & Pacific
4026.16,66.32,East Asia & Pacific
834.99,41.15,East Asia & Pacific
5488.81,67.8,East Asia & Pacific
1200,55.43,East Asia & Pacific
1137,54.05,East Asia & Pacific
1904.48,53.92,East Asia & Pacific
996.67,46.75,East Asia & Pacific
636.33,43.69,East Asia & Pacific
12816.33,71.26,East Asia & Pacific
1120.04,38.44,East Asia & Pacific
1584.52,53.23,East Asia & Pacific
3426.03,64.54,East Asia & Pacific
1984,64.4,East Asia & Pacific
940.12,54.48,East Asia & Pacific
696.95,44.13,East Asia & Pacific
