userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A1DK6S5SHJPBFH,0,4,2,pos,8,6.685
A1DK6S5SHJPBFH,27,1,1,num,7,15.886
A1DK6S5SHJPBFH,12,4,0,pos,8,6.427
A1DK6S5SHJPBFH,21,1,2,num,7,7.082
A1DK6S5SHJPBFH,29,3,1,num,8,8.091
A1DK6S5SHJPBFH,15,1,0,pos,8,13.582
A1DK6S5SHJPBFH,60,-1,2,center position,6,6.283
A1DK6S5SHJPBFH,34,2,0,num,7,13.171
A1DK6S5SHJPBFH,1,5,2,pos,8,8.795
A1DK6S5SHJPBFH,20,0,2,num,6,7.981
A1DK6S5SHJPBFH,7,5,1,pos,7,53.451
A1DK6S5SHJPBFH,5,3,2,pos,8,8.142
A1DK6S5SHJPBFH,10,2,1,pos,7,12.535
A1DK6S5SHJPBFH,13,5,0,pos,7,10.728
A1DK6S5SHJPBFH,14,0,0,pos,6,7.476
A1DK6S5SHJPBFH,32,-1,2,shape,6,5.302
A1DK6S5SHJPBFH,22,2,2,num,6,20.4
A1DK6S5SHJPBFH,62,-1,2,center position,6,25.203
A1DK6S5SHJPBFH,23,3,2,num,8,10.991
A1DK6S5SHJPBFH,17,3,0,pos,7,14.828
A1DK6S5SHJPBFH,8,0,1,pos,7,8.155
A1DK6S5SHJPBFH,35,3,0,num,8,13.349
A1DK6S5SHJPBFH,3,1,2,pos,8,6.874
A1DK6S5SHJPBFH,33,1,0,num,6,15.957
A1DK6S5SHJPBFH,9,1,1,pos,8,10.556
A1DK6S5SHJPBFH,4,2,2,pos,8,8.883
A1DK6S5SHJPBFH,3,-1,2,point number,7,11.017
A1DK6S5SHJPBFH,6,4,1,pos,8,6.178
A1DK6S5SHJPBFH,28,2,1,num,6,11.61
A1DK6S5SHJPBFH,18,4,2,num,8,6.27
A1DK6S5SHJPBFH,11,3,1,pos,8,9.416
A1DK6S5SHJPBFH,30,4,0,num,9,35.373
A1DK6S5SHJPBFH,19,5,2,num,8,12.599
A1DK6S5SHJPBFH,25,5,1,num,8,10.487
A1DK6S5SHJPBFH,31,5,0,num,8,18.244
A1DK6S5SHJPBFH,32,0,0,num,7,9.262
A1DK6S5SHJPBFH,16,2,0,pos,8,10.025
A1DK6S5SHJPBFH,2,0,2,pos,8,23.769
A1DK6S5SHJPBFH,26,0,1,num,6,20.82
A1DK6S5SHJPBFH,24,4,1,num,8,11.31
