userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A247912DYESX7M,0,3,2,pos,8,8.266
A247912DYESX7M,27,0,1,num,8,19.083
A247912DYESX7M,12,3,0,pos,5,10.089
A247912DYESX7M,21,0,2,num,6,17.648
A247912DYESX7M,29,2,1,num,6,37.679
A247912DYESX7M,15,0,0,pos,7,15.353
A247912DYESX7M,60,-1,2,center position,5,46.818
A247912DYESX7M,34,1,0,num,7,10.652
A247912DYESX7M,1,4,2,pos,7,9.43
A247912DYESX7M,20,5,2,num,8,15.16
A247912DYESX7M,7,4,1,pos,8,13.192
A247912DYESX7M,5,2,2,pos,7,6.521
A247912DYESX7M,10,1,1,pos,7,13.772
A247912DYESX7M,13,4,0,pos,7,8.198
A247912DYESX7M,14,5,0,pos,7,10.108
A247912DYESX7M,32,-1,2,shape,6,13.171
A247912DYESX7M,22,1,2,num,7,10.235
A247912DYESX7M,62,-1,2,center position,6,6.417
A247912DYESX7M,23,2,2,num,7,9.028
A247912DYESX7M,17,2,0,pos,5,8.729
A247912DYESX7M,8,5,1,pos,8,7.977
A247912DYESX7M,35,2,0,num,7,7.165
A247912DYESX7M,3,0,2,pos,6,6.445
A247912DYESX7M,33,0,0,num,7,2.872
A247912DYESX7M,9,0,1,pos,7,7.249
A247912DYESX7M,4,1,2,pos,8,8.888
A247912DYESX7M,3,-1,2,point number,6,7.835
A247912DYESX7M,6,3,1,pos,8,9.744
A247912DYESX7M,28,1,1,num,8,10.35
A247912DYESX7M,18,3,2,num,7,13.933
A247912DYESX7M,11,2,1,pos,7,10.46
A247912DYESX7M,30,3,0,num,6,16.118
A247912DYESX7M,19,4,2,num,8,12.2
A247912DYESX7M,25,4,1,num,8,6.713
A247912DYESX7M,31,4,0,num,7,8.645
A247912DYESX7M,32,5,0,num,7,8.399
A247912DYESX7M,16,1,0,pos,8,7.17
A247912DYESX7M,2,5,2,pos,8,9.779
A247912DYESX7M,26,5,1,num,8,13.038
A247912DYESX7M,24,3,1,num,8,10.859
