userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A20OU80R4OGJRE,0,2,2,pos,0,60
A20OU80R4OGJRE,27,5,1,num,8,11.458
A20OU80R4OGJRE,12,2,0,pos,7,9.336
A20OU80R4OGJRE,21,5,2,num,7,16.332
A20OU80R4OGJRE,29,1,1,num,8,14.188
A20OU80R4OGJRE,15,5,0,pos,8,25.918
A20OU80R4OGJRE,60,-1,2,center position,6,58.768
A20OU80R4OGJRE,34,0,0,num,7,11.054
A20OU80R4OGJRE,1,3,2,pos,6,17.814
A20OU80R4OGJRE,20,4,2,num,7,7.956
A20OU80R4OGJRE,7,3,1,pos,8,14.412
A20OU80R4OGJRE,5,1,2,pos,7,28.34
A20OU80R4OGJRE,10,0,1,pos,8,8.655
A20OU80R4OGJRE,13,3,0,pos,7,9.497
A20OU80R4OGJRE,14,4,0,pos,8,6.967
A20OU80R4OGJRE,32,-1,2,shape,6,5.78
A20OU80R4OGJRE,22,0,2,num,7,12.019
A20OU80R4OGJRE,62,-1,2,center position,6,7.086
A20OU80R4OGJRE,23,1,2,num,6,32.473
A20OU80R4OGJRE,17,1,0,pos,0,60
A20OU80R4OGJRE,8,4,1,pos,7,51.364
A20OU80R4OGJRE,35,1,0,num,0,60
A20OU80R4OGJRE,3,5,2,pos,7,30.338
A20OU80R4OGJRE,33,5,0,num,7,15.613
A20OU80R4OGJRE,9,5,1,pos,7,6.034
A20OU80R4OGJRE,4,0,2,pos,8,12.793
A20OU80R4OGJRE,3,-1,2,point number,6,44.158
A20OU80R4OGJRE,6,2,1,pos,7,8.644
A20OU80R4OGJRE,28,0,1,num,6,9.849
A20OU80R4OGJRE,18,2,2,num,6,9.307
A20OU80R4OGJRE,11,1,1,pos,7,9.751
A20OU80R4OGJRE,30,2,0,num,5,9.946
A20OU80R4OGJRE,19,3,2,num,7,5.437
A20OU80R4OGJRE,25,3,1,num,0,60
A20OU80R4OGJRE,31,3,0,num,5,27.691
A20OU80R4OGJRE,32,4,0,num,7,7.793
A20OU80R4OGJRE,16,0,0,pos,6,17.772
A20OU80R4OGJRE,2,4,2,pos,7,11.443
A20OU80R4OGJRE,26,4,1,num,7,17.178
A20OU80R4OGJRE,24,2,1,num,6,6.241
