userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A2KNDIH7FHF7JL,0,5,2,pos,8,13.963
A2KNDIH7FHF7JL,27,2,1,num,8,20.623
A2KNDIH7FHF7JL,12,5,0,pos,8,14.908
A2KNDIH7FHF7JL,21,2,2,num,7,28.116
A2KNDIH7FHF7JL,29,4,1,num,8,29.477
A2KNDIH7FHF7JL,15,2,0,pos,7,33.525
A2KNDIH7FHF7JL,60,-1,2,center position,5,17.487
A2KNDIH7FHF7JL,34,3,0,num,7,14.312
A2KNDIH7FHF7JL,1,0,2,pos,8,12.696
A2KNDIH7FHF7JL,20,1,2,num,8,10.341
A2KNDIH7FHF7JL,7,0,1,pos,8,20.645
A2KNDIH7FHF7JL,5,4,2,pos,7,15.694
A2KNDIH7FHF7JL,10,3,1,pos,6,14.026
A2KNDIH7FHF7JL,13,0,0,pos,7,13.73
A2KNDIH7FHF7JL,14,1,0,pos,9,8.894
A2KNDIH7FHF7JL,32,-1,2,shape,5,5.572
A2KNDIH7FHF7JL,22,3,2,num,7,35.723
A2KNDIH7FHF7JL,62,-1,2,center position,5,5.16
A2KNDIH7FHF7JL,23,4,2,num,6,14.256
A2KNDIH7FHF7JL,17,4,0,pos,7,10.621
A2KNDIH7FHF7JL,8,1,1,pos,8,13.492
A2KNDIH7FHF7JL,35,4,0,num,7,30.247
A2KNDIH7FHF7JL,3,2,2,pos,4,7.945
A2KNDIH7FHF7JL,33,2,0,num,5,5.757
A2KNDIH7FHF7JL,9,2,1,pos,6,16.061
A2KNDIH7FHF7JL,4,3,2,pos,8,20.522
A2KNDIH7FHF7JL,3,-1,2,point number,6,9.248
A2KNDIH7FHF7JL,6,5,1,pos,8,10.926
A2KNDIH7FHF7JL,28,3,1,num,7,9.623
A2KNDIH7FHF7JL,18,5,2,num,7,11.98
A2KNDIH7FHF7JL,11,4,1,pos,8,9.8
A2KNDIH7FHF7JL,30,5,0,num,7,17.097
A2KNDIH7FHF7JL,19,0,2,num,8,22.989
A2KNDIH7FHF7JL,25,0,1,num,7,7.904
A2KNDIH7FHF7JL,31,0,0,num,6,5.246
A2KNDIH7FHF7JL,32,1,0,num,7,12.068
A2KNDIH7FHF7JL,16,3,0,pos,7,52.086
A2KNDIH7FHF7JL,2,1,2,pos,9,24.175
A2KNDIH7FHF7JL,26,1,1,num,7,12.311
A2KNDIH7FHF7JL,24,5,1,num,6,6.907
