userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
AL3G3SPODH5RH,0,4,2,pos,8,7.167
AL3G3SPODH5RH,27,1,1,num,7,12.565
AL3G3SPODH5RH,12,4,0,pos,8,9.539
AL3G3SPODH5RH,21,1,2,num,6,8.637
AL3G3SPODH5RH,29,3,1,num,9,8.482
AL3G3SPODH5RH,15,1,0,pos,8,NaN
AL3G3SPODH5RH,60,-1,2,center position,6,7.24
AL3G3SPODH5RH,34,2,0,num,7,18.178
AL3G3SPODH5RH,1,5,2,pos,8,8.685
AL3G3SPODH5RH,20,0,2,num,7,7.81
AL3G3SPODH5RH,7,5,1,pos,8,13.848
AL3G3SPODH5RH,5,3,2,pos,8,7.15
AL3G3SPODH5RH,10,2,1,pos,4,9.781
AL3G3SPODH5RH,13,5,0,pos,7,8.013
AL3G3SPODH5RH,14,0,0,pos,8,10.154
AL3G3SPODH5RH,32,-1,2,shape,6,5.078
AL3G3SPODH5RH,22,2,2,num,6,15.193
AL3G3SPODH5RH,62,-1,2,center position,6,12.335
AL3G3SPODH5RH,23,3,2,num,7,13.431
AL3G3SPODH5RH,17,3,0,pos,7,12.419
AL3G3SPODH5RH,8,0,1,pos,7,6.574
AL3G3SPODH5RH,35,3,0,num,8,15.697
AL3G3SPODH5RH,3,1,2,pos,8,7.876
AL3G3SPODH5RH,33,1,0,num,7,8.484
AL3G3SPODH5RH,9,1,1,pos,7,6.826
AL3G3SPODH5RH,4,2,2,pos,8,5.904
AL3G3SPODH5RH,3,-1,2,point number,6,6.932
AL3G3SPODH5RH,6,4,1,pos,8,5.605
AL3G3SPODH5RH,28,2,1,num,6,11.351
AL3G3SPODH5RH,18,4,2,num,9,9.476
AL3G3SPODH5RH,11,3,1,pos,8,9.772
AL3G3SPODH5RH,30,4,0,num,8,11.199
AL3G3SPODH5RH,19,5,2,num,9,7.469
AL3G3SPODH5RH,25,5,1,num,8,7.576
AL3G3SPODH5RH,31,5,0,num,7,8.955
AL3G3SPODH5RH,32,0,0,num,7,8.54
AL3G3SPODH5RH,16,2,0,pos,8,5.46
AL3G3SPODH5RH,2,0,2,pos,6,6.203
AL3G3SPODH5RH,26,0,1,num,6,12.041
AL3G3SPODH5RH,24,4,1,num,8,7.678
