userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A1SHLWKA0UH1IS,0,3,2,pos,8,5.462
A1SHLWKA0UH1IS,27,0,1,num,7,9.802
A1SHLWKA0UH1IS,12,3,0,pos,8,7.124
A1SHLWKA0UH1IS,21,0,2,num,8,7.368
A1SHLWKA0UH1IS,29,2,1,num,8,10.059
A1SHLWKA0UH1IS,15,0,0,pos,7,23.977
A1SHLWKA0UH1IS,60,-1,2,center position,6,15.03
A1SHLWKA0UH1IS,34,1,0,num,7,9.277
A1SHLWKA0UH1IS,1,4,2,pos,8,8.547
A1SHLWKA0UH1IS,20,5,2,num,8,7.617
A1SHLWKA0UH1IS,7,4,1,pos,7,7.365
A1SHLWKA0UH1IS,5,2,2,pos,7,9.09
A1SHLWKA0UH1IS,10,1,1,pos,8,8.716
A1SHLWKA0UH1IS,13,4,0,pos,6,10.479
A1SHLWKA0UH1IS,14,5,0,pos,7,7.237
A1SHLWKA0UH1IS,32,-1,2,shape,5,8.327
A1SHLWKA0UH1IS,22,1,2,num,7,9.731
A1SHLWKA0UH1IS,62,-1,2,center position,6,4.771
A1SHLWKA0UH1IS,23,2,2,num,8,21.988
A1SHLWKA0UH1IS,17,2,0,pos,7,10.357
A1SHLWKA0UH1IS,8,5,1,pos,8,11.681
A1SHLWKA0UH1IS,35,2,0,num,7,12.648
A1SHLWKA0UH1IS,3,0,2,pos,7,8.239
A1SHLWKA0UH1IS,33,0,0,num,6,11.872
A1SHLWKA0UH1IS,9,0,1,pos,7,7.749
A1SHLWKA0UH1IS,4,1,2,pos,8,16.655
A1SHLWKA0UH1IS,3,-1,2,point number,6,6.713
A1SHLWKA0UH1IS,6,3,1,pos,8,5.59
A1SHLWKA0UH1IS,28,1,1,num,7,9.043
A1SHLWKA0UH1IS,18,3,2,num,8,5.362
A1SHLWKA0UH1IS,11,2,1,pos,8,9.677
A1SHLWKA0UH1IS,30,3,0,num,7,12.595
A1SHLWKA0UH1IS,19,4,2,num,8,6.917
A1SHLWKA0UH1IS,25,4,1,num,8,16.363
A1SHLWKA0UH1IS,31,4,0,num,8,9.477
A1SHLWKA0UH1IS,32,5,0,num,8,10.133
A1SHLWKA0UH1IS,16,1,0,pos,7,7.727
A1SHLWKA0UH1IS,2,5,2,pos,9,7.231
A1SHLWKA0UH1IS,26,5,1,num,8,9.98
A1SHLWKA0UH1IS,24,3,1,num,8,8.418
