userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A1V6MGRE7772ZP,0,5,2,pos,8,10.736
A1V6MGRE7772ZP,27,2,1,num,6,18.493
A1V6MGRE7772ZP,12,5,0,pos,8,9.785
A1V6MGRE7772ZP,21,2,2,num,6,7.32
A1V6MGRE7772ZP,29,4,1,num,8,0.97
A1V6MGRE7772ZP,15,2,0,pos,6,9.961
A1V6MGRE7772ZP,60,-1,2,center position,6,4.807
A1V6MGRE7772ZP,34,3,0,num,7,15.225
A1V6MGRE7772ZP,1,0,2,pos,8,11.857
A1V6MGRE7772ZP,20,1,2,num,8,9.603
A1V6MGRE7772ZP,7,0,1,pos,8,2.309
A1V6MGRE7772ZP,5,4,2,pos,8,0.623
A1V6MGRE7772ZP,10,3,1,pos,8,12.661
A1V6MGRE7772ZP,10,3,1,pos,8,1629188670.526339
A1V6MGRE7772ZP,13,0,0,pos,7,15.482
A1V6MGRE7772ZP,14,1,0,pos,7,20.994
A1V6MGRE7772ZP,32,-1,2,shape,6,17.157
A1V6MGRE7772ZP,22,3,2,num,7,18.283
A1V6MGRE7772ZP,62,-1,2,center position,6,8.365
A1V6MGRE7772ZP,23,4,2,num,7,10.337
A1V6MGRE7772ZP,17,4,0,pos,7,13.696
A1V6MGRE7772ZP,8,1,1,pos,7,12.013
A1V6MGRE7772ZP,35,4,0,num,7,8.37
A1V6MGRE7772ZP,3,2,2,pos,6,6.51
A1V6MGRE7772ZP,33,2,0,num,7,9.668
A1V6MGRE7772ZP,9,2,1,pos,7,8.171
A1V6MGRE7772ZP,4,3,2,pos,8,6.649
A1V6MGRE7772ZP,3,-1,2,point number,6,14.502
A1V6MGRE7772ZP,6,5,1,pos,8,10.924
A1V6MGRE7772ZP,28,3,1,num,7,16.546
A1V6MGRE7772ZP,18,5,2,num,8,8.48
A1V6MGRE7772ZP,11,4,1,pos,8,9.925
A1V6MGRE7772ZP,30,5,0,num,8,10.671
A1V6MGRE7772ZP,19,0,2,num,8,25.476
A1V6MGRE7772ZP,25,0,1,num,7,8.672
A1V6MGRE7772ZP,31,0,0,num,6,7.963
A1V6MGRE7772ZP,32,1,0,num,7,13.908
A1V6MGRE7772ZP,16,3,0,pos,8,7.715
A1V6MGRE7772ZP,2,1,2,pos,8,12.265
A1V6MGRE7772ZP,26,1,1,num,8,26.547
A1V6MGRE7772ZP,24,5,1,num,8,13.043
