userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A20GLWELRTNG4Q,0,0,2,pos,7,5.127
A20GLWELRTNG4Q,27,3,1,num,6,23.812
A20GLWELRTNG4Q,12,0,0,pos,7,19.059
A20GLWELRTNG4Q,21,3,2,num,6,7.304
A20GLWELRTNG4Q,29,5,1,num,8,12.04
A20GLWELRTNG4Q,15,3,0,pos,6,8.817
A20GLWELRTNG4Q,60,-1,2,center position,6,13.433
A20GLWELRTNG4Q,34,4,0,num,8,23.537
A20GLWELRTNG4Q,1,1,2,pos,8,14.776
A20GLWELRTNG4Q,20,2,2,num,8,14.035
A20GLWELRTNG4Q,7,1,1,pos,7,23.87
A20GLWELRTNG4Q,5,5,2,pos,7,22.63
A20GLWELRTNG4Q,10,4,1,pos,8,8.571
A20GLWELRTNG4Q,13,1,0,pos,7,5.566
A20GLWELRTNG4Q,14,2,0,pos,5,8.326
A20GLWELRTNG4Q,32,-1,2,shape,5,3.496
A20GLWELRTNG4Q,22,4,2,num,8,8.305
A20GLWELRTNG4Q,62,-1,2,center position,5,6.027
A20GLWELRTNG4Q,23,5,2,num,8,15.506
A20GLWELRTNG4Q,17,5,0,pos,8,18.972
A20GLWELRTNG4Q,8,2,1,pos,7,6.75
A20GLWELRTNG4Q,35,5,0,num,7,9.429
A20GLWELRTNG4Q,3,3,2,pos,6,14.715
A20GLWELRTNG4Q,33,3,0,num,7,10.097
A20GLWELRTNG4Q,9,3,1,pos,8,6.153
A20GLWELRTNG4Q,4,4,2,pos,8,5.296
A20GLWELRTNG4Q,3,-1,2,point number,6,13.895
A20GLWELRTNG4Q,6,0,1,pos,8,6.112
A20GLWELRTNG4Q,28,4,1,num,8,7.186
A20GLWELRTNG4Q,18,0,2,num,7,7.113
A20GLWELRTNG4Q,11,5,1,pos,8,11.976
A20GLWELRTNG4Q,30,0,0,num,6,12.357
A20GLWELRTNG4Q,19,1,2,num,8,7.333
A20GLWELRTNG4Q,25,1,1,num,7,7.589
A20GLWELRTNG4Q,31,1,0,num,8,8.654
A20GLWELRTNG4Q,32,2,0,num,6,6.862
A20GLWELRTNG4Q,16,4,0,pos,8,6.875
A20GLWELRTNG4Q,2,2,2,pos,5,7.777
A20GLWELRTNG4Q,26,2,1,num,7,9.066
A20GLWELRTNG4Q,24,0,1,num,8,12.277
