userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A25PFSORDO3SWQ,0,3,2,pos,8,12.142
A25PFSORDO3SWQ,27,0,1,num,7,15.649
A25PFSORDO3SWQ,12,3,0,pos,7,11.858
A25PFSORDO3SWQ,21,0,2,num,7,13.066
A25PFSORDO3SWQ,29,2,1,num,6,18.482
A25PFSORDO3SWQ,15,0,0,pos,7,37.835
A25PFSORDO3SWQ,60,-1,2,center position,6,13.204
A25PFSORDO3SWQ,34,1,0,num,8,15.183
A25PFSORDO3SWQ,1,4,2,pos,8,17.581
A25PFSORDO3SWQ,20,5,2,num,8,41.099
A25PFSORDO3SWQ,7,4,1,pos,8,17.22
A25PFSORDO3SWQ,5,2,2,pos,8,35.986
A25PFSORDO3SWQ,10,1,1,pos,8,23.884
A25PFSORDO3SWQ,13,4,0,pos,8,25.53
A25PFSORDO3SWQ,14,5,0,pos,8,27.353
A25PFSORDO3SWQ,32,-1,2,shape,6,15.689
A25PFSORDO3SWQ,22,1,2,num,8,15.753
A25PFSORDO3SWQ,62,-1,2,center position,6,11.171
A25PFSORDO3SWQ,23,2,2,num,7,22.13
A25PFSORDO3SWQ,17,2,0,pos,6,37.213
A25PFSORDO3SWQ,8,5,1,pos,9,32.939
A25PFSORDO3SWQ,35,2,0,num,7,33.918
A25PFSORDO3SWQ,3,0,2,pos,8,43.813
A25PFSORDO3SWQ,33,0,0,num,7,48.398
A25PFSORDO3SWQ,9,0,1,pos,8,51.852
A25PFSORDO3SWQ,4,1,2,pos,8,15.274
A25PFSORDO3SWQ,3,-1,2,point number,6,22.225
A25PFSORDO3SWQ,6,3,1,pos,8,26.836
A25PFSORDO3SWQ,28,1,1,num,7,38.239
A25PFSORDO3SWQ,18,3,2,num,8,22.798
A25PFSORDO3SWQ,11,2,1,pos,7,46.509
A25PFSORDO3SWQ,30,3,0,num,8,49.682
A25PFSORDO3SWQ,19,4,2,num,8,30.774
A25PFSORDO3SWQ,25,4,1,num,8,15.11
A25PFSORDO3SWQ,31,4,0,num,8,42.608
A25PFSORDO3SWQ,32,5,0,num,8,45.037
A25PFSORDO3SWQ,16,1,0,pos,8,20.866
A25PFSORDO3SWQ,2,5,2,pos,8,22.876
A25PFSORDO3SWQ,26,5,1,num,8,26.306
A25PFSORDO3SWQ,24,3,1,num,8,24.261
