userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A2TT1DF4O1NSJD,0,0,2,pos,8,5.36
A2TT1DF4O1NSJD,27,3,1,num,7,7.953
A2TT1DF4O1NSJD,12,0,0,pos,8,8.365
A2TT1DF4O1NSJD,21,3,2,num,6,7.353
A2TT1DF4O1NSJD,29,5,1,num,8,7.019
A2TT1DF4O1NSJD,15,3,0,pos,5,7.081
A2TT1DF4O1NSJD,60,-1,2,center position,6,4.598
A2TT1DF4O1NSJD,34,4,0,num,8,5.03
A2TT1DF4O1NSJD,1,1,2,pos,8,5.933
A2TT1DF4O1NSJD,20,2,2,num,6,6.168
A2TT1DF4O1NSJD,7,1,1,pos,7,16.202
A2TT1DF4O1NSJD,5,5,2,pos,8,6.751
A2TT1DF4O1NSJD,10,4,1,pos,8,5.328
A2TT1DF4O1NSJD,13,1,0,pos,7,5.081
A2TT1DF4O1NSJD,14,2,0,pos,7,5.889
A2TT1DF4O1NSJD,32,-1,2,shape,6,5.568
A2TT1DF4O1NSJD,22,4,2,num,7,5.695
A2TT1DF4O1NSJD,62,-1,2,center position,6,5.319
A2TT1DF4O1NSJD,23,5,2,num,8,5.547
A2TT1DF4O1NSJD,17,5,0,pos,5,9.332
A2TT1DF4O1NSJD,8,2,1,pos,6,8.93
A2TT1DF4O1NSJD,35,5,0,num,7,6.201
A2TT1DF4O1NSJD,3,3,2,pos,7,5.734
A2TT1DF4O1NSJD,33,3,0,num,6,5.204
A2TT1DF4O1NSJD,9,3,1,pos,8,5.138
A2TT1DF4O1NSJD,4,4,2,pos,8,5.922
A2TT1DF4O1NSJD,3,-1,2,point number,6,7.38
A2TT1DF4O1NSJD,6,0,1,pos,8,4.443
A2TT1DF4O1NSJD,28,4,1,num,7,11.544
A2TT1DF4O1NSJD,18,0,2,num,8,5.834
A2TT1DF4O1NSJD,11,5,1,pos,8,5.583
A2TT1DF4O1NSJD,30,0,0,num,6,5.54
A2TT1DF4O1NSJD,19,1,2,num,8,5.627
A2TT1DF4O1NSJD,25,1,1,num,6,5.511
A2TT1DF4O1NSJD,31,1,0,num,6,11.672
A2TT1DF4O1NSJD,32,2,0,num,8,8.968
A2TT1DF4O1NSJD,16,4,0,pos,8,6.248
A2TT1DF4O1NSJD,2,2,2,pos,7,10.094
A2TT1DF4O1NSJD,26,2,1,num,7,7.633
A2TT1DF4O1NSJD,24,0,1,num,8,6.602
