0.333333333,6.431881372,NJ
0.278195489,0.006487488,NJ
0.274397245,0.017608897,NJ
0.254632864,0.014828545,NJ
0.239085239,3.036144578,NJ
0.219487336,0.448563485,NJ
0.213254057,0.304911956,NJ
0.208047105,1.106580167,NJ
0.192783505,0.550509731,NJ
0.188837209,0.40407785,NJ
0.188228762,1.468952734,NJ
0.181019332,1.772011121,NJ
0.178921569,2.083410565,NJ
0.176553672,0.063021316,NJ
0.170412492,0.544022243,NJ
0.170068027,0.913809082,NJ
0.169341894,0.455050973,NJ
0.168016679,0.317886932,NJ
0.166172107,3.427247451,NJ
0.166120219,1.523632994,NJ
0.1625,0.085264133,NJ
0.161664034,0.015755329,NJ
0.157248157,0.666357739,NJ
0.155228758,2.372567192,NJ
0.153846154,5.551436515,NJ
0.152905199,0.422613531,NJ
0.150121065,1.913809082,NJ
0.147018031,5.772937905,NJ
0.14321608,1.65060241,NJ
0.143107244,0.494902688,NJ
0.142857143,2.950880445,NJ
0.141818182,1.287303058,NJ
0.138515781,3.388322521,NJ
0.134560907,0.185356812,NJ
0.134268537,0.850787766,NJ
0.132122213,0.257645968,NJ
0.130974866,0.584800741,NJ
0.130563798,2.050973123,NJ
0.130027847,1.68952734,NJ
0.129770992,6.508804449,NJ
0.129179331,1.099165894,NJ
0.128980892,1.398517146,NJ
0.128930818,2.195551437,NJ
0.127745847,3.491195551,NJ
0.127413127,0.481000927,NJ
0.124899853,0.84708063,NJ
0.124643557,3.990732159,NJ
0.122807018,7.109360519,NJ
0.122159091,1.027803522,NJ
0.121671519,4.868396664,NJ
0.121559633,1.928637627,NJ
0.119375437,0.53197405,NJ
0.117606228,1.131603336,NJ
0.11747851,3.93141798,NJ
0.115653041,1.58665431,NJ
0.114864865,1.139017609,NJ
0.114084507,3.608897127,NJ
0.111913357,1.836886006,NJ
0.111111111,3.72381835,NJ
0.10996119,5.067655236,NJ
0.109677419,0.690454124,NJ
0.109589041,0.443929564,NJ
0.105902778,6.575532901,NJ
0.105809129,4.797034291,NJ
0.105084746,6.473586654,NJ
0.104201681,3.925857275,NJ
0.103896104,5.996292864,NJ
0.103030303,4.227988879,NJ
0.102739726,5.185356812,NJ
0.101449275,3.035217794,NJ
0.100977199,4.528266914,NJ
0.100286533,6.141797961,NJ
0.099173554,5.253938832,NJ
0.098501743,5.271547729,NJ
0.098113208,3.736793327,NJ
0.097902098,7.051899907,NJ
0.094713656,0.821130677,NJ
0.094240838,3.795180723,NJ
0.093406593,3.934198332,NJ
0.089552239,5.1278962,NJ
0.08490566,4.535681186,NJ
0.084583902,5.225208526,NJ
0.083459788,0.936978684,NJ
0.082379863,2.02502317,NJ
0.079090993,6.135310473,NJ
0.072593801,5.100092678,NJ
0.072289157,3.718257646,NJ
0.072022161,2.211306766,NJ
0.070413437,3.907321594,NJ
0.066666667,6.567191844,NJ
0.063157895,7.711770158,NJ
0.046979866,8.585727525,NJ
0.034653465,9.607043559,NJ
0.315789474,1.649675626,NY
0.314199396,1.017608897,NY
0.21875,4.2557924,NY
0.204110423,5.874884152,NY
0.176339286,8.469879518,NY
0.151982379,5.803521779,NY
0.138014528,6.055607044,NY
0.130830268,9.526413346,NY
0.130590502,7.437442076,NY
0.121349904,0.376274328,NY
0.119834711,0.637627433,NY
0.115306122,0.02502317,NY
0.096,9.516218721,NY
0.095975232,1.916589435,NY
0.095383341,4.065801668,NY
0.089974293,0.336422614,NY
0.08994709,4.220574606,NY
0.0896796,2.436515292,NY
0.088767748,1.462465246,NY
0.087962963,0.516218721,NY
0.080961322,0.41334569,NY
0.078651685,7.278035218,NY
0.073509015,0.481927711,NY
0.067342822,3.519925857,NY
0.065087637,5.78313253,NY
0.050359712,4.224281742,NY
0.046999645,2.84244671,NY
0.042372881,6.742354032,NY
0.041380397,3.955514365,NY
0.036619718,6.22613531,NY
0.032894737,7.39944393,NY
0.031269896,8.341983318,NY
0.028225806,7.37905468,NY
0.018518519,8.023169601,NY
0.101960784,0.299351251,MD
0.094043887,0.263206673,MD
0.085840059,0.16218721,MD
0.083725306,0.028730306,MD
0.083511777,0.089898054,MD
0.079439252,0.414272475,MD
0.078050452,0.657089898,MD
0.077895694,0.244670992,MD
0.077777778,0.372567192,MD
0.076923077,0.662650602,MD
0.075426945,0.468952734,MD
0.074819815,1.308619092,MD
0.073634204,1.026876738,MD
0.071574488,0.668211307,MD
0.070422535,0.56163114,MD
0.068965517,1.3197405,MD
0.067516879,0.160333642,MD
0.063348416,1.046339203,MD
0.063157895,3.597775718,MD
0.062983425,1.864689527,MD
0.061285207,0.624652456,MD
0.060712708,0.9360519,MD
0.05987055,2.198331789,MD
0.05975522,0.046339203,MD
0.058823529,0.49768304,MD
0.05738476,0.183503244,MD
0.056952024,0.405931418,MD
0.056872038,0.83781279,MD
0.05669145,0.887859129,MD
0.0548335,1.101946247,MD
0.054421769,1.341983318,MD
0.054171181,0.198331789,MD
0.053899846,0.094531974,MD
0.053760009,0.512511585,MD
0.053492193,0.500463392,MD
0.053061224,0.796107507,MD
0.052941176,0.554216867,MD
0.052930005,1.156626506,MD
0.052230686,0.3197405,MD
0.05065666,0.218721038,MD
0.05015674,2.760889713,MD
0.05,3.741427247,MD
0.049586777,2.027803522,MD
0.049261084,0.379981464,MD
0.049019608,0.445783133,MD
0.048442907,1.415199259,MD
0.048338369,1.037998146,MD
0.047823507,0.902687674,MD
0.047478118,1.873030584,MD
0.047393365,1.798887859,MD
0.046137069,0.138090825,MD
0.044303797,0.170528267,MD
0.04428698,0.816496756,MD
0.043478261,0.28544949,MD
0.04093414,0.381835032,MD
0.040816327,2.045412419,MD
0.040584416,0.31047266,MD
0.039090909,1.907321594,MD
0.038461538,2.058387396,MD
0.038135593,5.220574606,MD
0.037753746,3.475440222,MD
0.037195452,1,MD
0.03649635,2.839666358,MD
0.035800024,2.088044486,MD
0.03538175,4.3197405,MD
0.033482143,0.709916589,MD
0.032142857,3.328081557,MD
0.031807781,5.691380908,MD
0.020080321,4.066728452,MD
