userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A1U4DNYKF6YUY3,0,4,2,pos,8,5.113
A1U4DNYKF6YUY3,27,1,1,num,8,6.1
A1U4DNYKF6YUY3,12,4,0,pos,8,6.095
A1U4DNYKF6YUY3,21,1,2,num,6,6.898
A1U4DNYKF6YUY3,29,3,1,num,7,10.605
A1U4DNYKF6YUY3,15,1,0,pos,8,9.852
A1U4DNYKF6YUY3,60,-1,2,center position,6,6.165
A1U4DNYKF6YUY3,34,2,0,num,7,6.792
A1U4DNYKF6YUY3,1,5,2,pos,8,6.755
A1U4DNYKF6YUY3,20,0,2,num,7,8.139
A1U4DNYKF6YUY3,7,5,1,pos,7,6.909
A1U4DNYKF6YUY3,5,3,2,pos,8,6.363
A1U4DNYKF6YUY3,10,2,1,pos,7,5.074
A1U4DNYKF6YUY3,13,5,0,pos,6,4.743
A1U4DNYKF6YUY3,14,0,0,pos,8,13.952
A1U4DNYKF6YUY3,32,-1,2,shape,6,7.66
A1U4DNYKF6YUY3,22,2,2,num,7,6.728
A1U4DNYKF6YUY3,62,-1,2,center position,6,4.211
A1U4DNYKF6YUY3,23,3,2,num,7,4.954
A1U4DNYKF6YUY3,17,3,0,pos,8,7.311
A1U4DNYKF6YUY3,8,0,1,pos,8,7.982
A1U4DNYKF6YUY3,35,3,0,num,8,5.851
A1U4DNYKF6YUY3,3,1,2,pos,8,6.549
A1U4DNYKF6YUY3,33,1,0,num,8,19.806
A1U4DNYKF6YUY3,9,1,1,pos,8,6.098
A1U4DNYKF6YUY3,4,2,2,pos,8,6.828
A1U4DNYKF6YUY3,3,-1,2,point number,6,4.968
A1U4DNYKF6YUY3,6,4,1,pos,8,4.751
A1U4DNYKF6YUY3,28,2,1,num,7,9.723
A1U4DNYKF6YUY3,18,4,2,num,8,5.821
A1U4DNYKF6YUY3,11,3,1,pos,8,6.385
A1U4DNYKF6YUY3,30,4,0,num,8,10.374
A1U4DNYKF6YUY3,19,5,2,num,8,5.709
A1U4DNYKF6YUY3,25,5,1,num,8,5.932
A1U4DNYKF6YUY3,31,5,0,num,8,15.743
A1U4DNYKF6YUY3,32,0,0,num,8,5.962
A1U4DNYKF6YUY3,16,2,0,pos,8,9.958
A1U4DNYKF6YUY3,2,0,2,pos,8,7.428
A1U4DNYKF6YUY3,26,0,1,num,8,19.86
A1U4DNYKF6YUY3,24,4,1,num,8,13.181
